rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id
rec-1074-org, bridget, crosswell, 61, parkhill street, blueberry hill, warnbro, 3148, sa, 19640129, 8277929
rec-1238-org, liam, roebuck, 9, ashby circuit, belgrade park, padstow, 3002, nsw, 19591028, 3685347
rec-1228-dup-1, hayden, covino, 10, deamer crescent, glengar iffe, north tyde, 2750, qld, 19541104, 2494239
rec-246-dup-0, macy, klemm, 20, bonython street, , aitkenvale, 2485, vic, 19970322, 7990048
rec-362-dup-2, spicer, anika, 39, melrosel drive, rmbe 770, view bank, 2076, nsw, 19861012, 5087622
rec-251-dup-0, jaden, collier, 4, hale place, taronva, nightcliff, 3193, nsw, 19331205, 3528865
rec-1593-org, bianca, tunstall, 3, hoban place, birubi point caravn park, palmerston, 3144, sa, 19280123, 1340988
rec-749-org, samantha, drechsler, 52, mara place, tower b rockdale, rochedale south, 5495, nsw, 19330422, 8882745
rec-1418-dup-2, wittchen, ewan, 8, barnettlcose, ronobri, bonnellsebay, 2295, vic, 19920618, 9662319
rec-1026-dup-0, xani, green, , phill ip avenue, , armidale, 5108, nsw, 19390410, 9201057
rec-1105-org, bailey, white, 19, araluen street, , coralville, 2114, qld, 19131103, 4312580
rec-77-dup-1, adam, eveston, 11, kirkland circuit, warrawong, , 2192, act, 19940623, 7917723
rec-739-org, mitchell, chanter, 1, learmonth drive, bayview towers, benowa, 3150, qld, 19220713, 7191519
rec-304-dup-0, james, sebregts, 30, holden crescent, , greensboough, 3300, nsw, 19040404, 5342529
rec-796-dup-1, , vassiliotis, 39, mortimer lewis drive, hattah-k ulkyne, leongatha, 5022, nsw, 19910804, 4669127
rec-1012-org, chelsea, morrison, 6, hansen circuit, public building, golden bay, 2680, nsw, 19621020, 6038747
rec-1938-dup-1, zac, maynard, 142, spowers circuit, , nambour, 3500, vic, 19041015, 8703080
rec-809-dup-0, tiarna, reis, 147, dines place, brentwood vlge, athelstone, 2250, vic, 19820122, 4863287
rec-1320-dup-4, kexel, amber, 49, daintree crescent, , new farm, 4061, vic, , 9952722
rec-1405-org, fyynlay, delfos, 151, yumba avenue, karobean, frankston, 7051, qld, 19410702, 2399211
rec-1491-dup-0, blaye, stanfield, 9, nimbin street, glenlee, arundel, 3034, nsw, 19970826, 4080455
rec-810-org, benjamin, santangelo, 8, case place, roseglen, winthrop, 3020, vic, 19140729, 2496528
rec-1468-org, nathan, afford, 51, standbridge place, moriah fields, orange, 3073, wa, , 8483826
rec-1216-dup-2, alexandra, rohleader, 2, kurrama close, albiongrove, kilmore, 4218, sa, 19260609, 4210279
rec-1176-org, freya, springthorpe, 5, mina wylie crescent, locn 3439, st clair, 6158, nsw, 19120525, 7654842
rec-935-org, brydee, westermann, 13, burkitt street, mlc centre, banks, 3350, vic, 19910126, 1387695
rec-1227-org, kira, blowes, 4, goyder street, bellfield, davistown, 2166, sa, 19890603, 1610583
rec-617-org, brooklyn, van de kamp, 29, nummerak close, weerona grabben gullen, clifton springs, 5097, nsw, 19900906, 1277188
rec-418-dup-0, willow, bennell, 82, holyman s treet, , wetherill park, 3030, , 19330323, 6683840
rec-960-dup-2, timohy, nevilel, 21, fihelly street, villa 2, st lcuia, 3108, wa, 19781123, 1955388
rec-1851-dup-1, madeleine, bibb, 22, henty street, walea, nambour, 4500, tas, 19970902, 9875243
rec-901-dup-1, mila, tongyode, 195, dingo dlats, touristpark, gray, 3620, vic, 19071010, 8299710
rec-873-dup-0, danidlle, fleet, 26, watterson place, , elsternwick, 2450, nsw, 19660616, 7967457
rec-1678-org, makayla, thorpe, 15, macdonnell street, yakilli park, kogarah, 3450, qld, 19440116, 1754223
rec-1188-org, olivia, tiffin, 1, de lissa street, sunnyspot farm, peregian beach, 3500, tas, 19110102, 2900307
rec-643-org, emiily, , 309, star close, silverweir, yarram, 4505, vic, 19950402, 5928066
rec-1011-org, sophie, bullock, 6, boolee street, , port fairy, 6076, sa, 19510426, 3859714
rec-453-org, david, goldsworthy, 8, palmer street, kilburnie, caulfield north, 2200, vic, 19650226, 3383985
rec-1597-dup-0, louise, breheny, 13, hawker street, byamee, woodcroft, 2165, sa, 19460104, 3854020
rec-1237-org, emiily, pardey, 678, cane place, rhodes cottage, gidgegannup, 2097, nsw, 19710322, 4534889
rec-1332-dup-1, cadwallader, cooper, 48, mckillopc ircuit, ohio ststion, kellyikle, 4165, vic, 19560918, 9773620
rec-1278-org, chelsea, o'day, 115, , woodleigh, woodlands, 3179, nsw, 19060726, 9669480
rec-918-org, eboni, pantazopoulos, 147, allott place, wyoming park, aldgate, 2325, sa, 19860807, 9030076
rec-645-org, lily, ho, 495, mccabe crescent, apple cottage, bellevue hill, 2758, qld, , 8123343
rec-178-dup-3, sophie, pasoce, 160, , lamingtonnstional, pacific paradise, 3248, sa, 19941127, 9967952
rec-1791-dup-0, melissa, redmeind, 11, crawford crescent, braemore, monbulk, 4852, sa, 19501114, 7547575
rec-12-org, barnaby, siggins, 51, hurley street, lakes retirement estate, kempsey, 5162, vic, 19981021, 5752610
rec-574-dup-0, alisa, ezis, 55, lowerson place, littled ale, heahtfield, 6006, vic, 19910312, 8388422
rec-1382-org, brooke, nguyen, , truganini place, tallinga park, chelsea heights, 6062, vic, 19240812, 8781682
rec-353-dup-0, darcy, shepherd, 23, , unt 2, kinrsos, 2540, nsw, 19771226, 6039792
rec-1193-dup-2, hamish, gilles, 157, godfrey street, cassadraeen, burleigh wqters, 2370, nsw, 19180822, 6415612
rec-293-dup-1, samuel, voivodich, 43, manton place, brentwod o vlge, budtdina, 4218, nsw, 19820724, 2733496
rec-1957-dup-0, cannell, elal, 18, mainwaring rich circuit, kincumbern autical vlge, asquith, 4075, nsw, 19570915, 2076456
rec-671-dup-0, abby, robsno, 19, anzac park, chanak, ettalong, 3149, qld, 19840131, 7511641
rec-592-dup-3, georgia, cookson, 27, turner place, kapeia, salisbury east, 3804, qld, 19530305, 2134191
rec-355-org, kaitlin, dixon, 33, ware place, spylaw farm, morwell, 2617, nsw, 19420804, 4342419
rec-554-dup-0, dominmic, dixon, 40, candlebark close, elmwood, orangr, 4178, act, 19420309, 4798978
rec-1127-org, , morrison, 42, parnell place, , davistown, 2580, nsw, 19620915, 3101161
rec-248-dup-1, stephatnie, spogn, 119, kenyon circuit, waverley lodge, normannhurst, 3182, nsw, 19430901, 6128280
rec-559-org, henry, bloomfield, 97, mcdougall street, bendigo retirement village, rosebud, 4563, wa, 19321112, 1646845
rec-1057-dup-1, charlie, roussounis, 13, gledden street, woorabinda, craigomre, 6076, nsw, 19461111, 7379154
rec-829-org, kyra, wilde, 26, groom street, binbimbie, young, 3859, qld, 19220601, 6073461
rec-700-org, christian, white, 10, boolee street, noss, doubleview, 4352, nsw, 19491125, 2992541
rec-1791-dup-2, melissa, redmondu, 11, braemore, alroy circuit, long jetty, 4852, sa, 19501114, 7547575
rec-1665-dup-1, reece, garn egt, , maclagan street, environa, carlingford, 0879, nt, 19390828, 3123598
rec-279-dup-4, alia, dobrzycki, 3, brittlebankcircuit, yarratbah, loganlea, 2790, vic, 19960130, 4588807
rec-1091-dup-1, ronan, anthomy, 100, newman morris circuit, old lake thotel, chittering, 2148, vic, 19710321, 5778625
rec-639-org, emmet, george, , curtin shopping centre, palm lake resort, newington, 4860, sa, 19860806, 4029448
rec-444-dup-1, zacariah, morcom, 8, dixon drive, bletchly park, toowoomba, 2068, wa, 19020803, 1961455
rec-1242-dup-2, caleb, lund, , dookie street, yarraibe, harrictown, 3218, nsw, 19340220, 3084413
rec-169-dup-0, kimberly, pavli, 346, pennefather street, , north sycney, 3056, nsw, 19600628, 8999689
rec-1034-dup-1, erin, maynard, 51, wilshire street, warialda, little irver, 2777, vic, 19970430, 1815999
rec-19-org, jack, stanfield, , weddin circuit, holmeleigh, madora, 4350, wa, 19061202, 7739222
rec-967-dup-0, eliza, sherriff, 30, a'beckett street, , craigie, 4280, nsw, 19471027, 9700056
rec-1847-org, sarah, petersen, 81, shenton crescent, vincent court, birkdale, 4311, act, 19770508, 3615543
rec-1302-org, grace, chitti, 16, neeld place, treasalee, wyoming, 3501, wa, 19670723, 9584513
rec-523-org, aidan, walkley, 3, bunbury street, glenview, ryde, 2579, sa, 19980813, 1928366
rec-1960-dup-3, isabella, white, 74, chowne street, short st (cnr first ave) & albion park r, para h ilsl, 3149, sa, 19380127, 1518649
rec-1060-org, , cochrane, 192, wollongong street, sec 488, bayswater, 4172, vic, 19311213, 5453149
rec-1226-org, zachariah, walkley, 55, thornhill crescent, brentwood vlge, little mountain, 2283, tas, 19710311, 9623159
rec-588-org, mitchell, nguyen, 3, pleasance place, boxwood vale, sippy downs, 2560, qld, 19131126, 8058525
rec-885-dup-4, stella, chandler, 50, ebdenstreet, rosettavillage, coffs harbour, 6304, vic, 19741215, 8164610
rec-421-dup-1, charlie, eberg, 21, brewster place, summerdale medical centre, frankston, 4570, vic, 19711020, 3939901
rec-1445-dup-0, lachlawn, hersey, 26, southern cross drive, teazles, frankston, 2065, sa, 19620521, 8117786
rec-1995-dup-0, george, ferrar, , ballumbir sxtreet, rich zedaows, highgate, 4558, nsw, 19510224, 1348684
rec-641-dup-0, anthony, coulosn, 2, clarkso street, cadogan, tin can bay, 3084, vic, 19380218, 4284362
rec-1893-org, jack, myriti, 86, phillip avenue, cheviot hills, hat head, 4305, qld, 19020104, 2920677
rec-880-dup-3, , campbell, 19, loder place, eden mpark, rowville, 3040, sa, 19570115, 5304980
rec-1599-org, caitlin, burford, 34, rowell place, johnflynn medical centre, daw park, 3556, nsw, 19810303, 7549173
rec-900-org, ashleigh, haverfield, 40, kinsella street, , coonamble, 5008, sa, 19380317, 4274253
rec-1021-org, thomas, george, 1, mcmanus place, stoney creek, north turramurra, 3130, sa, 19630225, 5460534
rec-574-org, alisa, ezis, 55, lowerson place, littledale, heathfield, 6007, vic, 19910312, 8388422
rec-832-org, riley, green, 46, barwon street, pink lake caravan park, wangaratta, 2168, wa, 19630414, 4942246
rec-145-org, charlotte, vincent, 9, williamson street, lasswade, toowoomba, 4814, nsw, 19430214, 1033071
rec-316-org, karissa, creten, 185, beattie crescent, birrabilla, moranbah, 2525, nsw, 19360703, 2328993
rec-1000-dup-0, sophie, waller, 24, copland drive, suunybrae, mona vale, 2285, vic, 19380705, 2972902
rec-1858-org, joshua, stephenson, 14, hamersley place, henry kendall hostel, dilston, 2319, sa, 19121112, 9006084
rec-375-org, sam, webb, 5, deamer crescent, belaradah, west lakes shore, 2570, wa, 19361215, 4408444
rec-374-dup-2, holly, , 21, vansittart crescent, mannafields farm, coomallo, 3047, wa, 19361103, 6664841
rec-392-dup-0, emiily, beams, 23, kingscote crescent, cromdzle, warrae, 6163, nsw, 19481014, 5500494
rec-1196-org, finlay, rivers, 5, crisp circuit, kersey' south, newstead, 2071, vic, 19111130, 1094276
rec-112-org, lachlan, crouch, 1, gillespie street, mt annan, penrith, 5040, wa, 19280711, 1476916
rec-1975-dup-3, alisa, marous, , algan street, belvedere, ballina, 3274, qld, 19061125, 7818366
rec-922-dup-2, brooke, nguyen, 98, , chobe, yarracille, 2107, wa, 19960816, 9574103
rec-1379-dup-4, oliver, salt, 25, mcmillan crescent, halls of residencedmonash university, coffs harbour, 7301, qld, 19311218, 7369494
rec-951-dup-0, isabela, singleton, 80, verbrugghen street, rio rita caravn park, largs, 5021, vic, 19071228, 6508426
rec-977-dup-4, robert, mccarthy, 9, gudgenby close, ocean star villas, cairns, 3540, nsw, 19070923, 5234558
rec-862-dup-1, arabella, stubbs, , ringrose crescent, , millmerran, 5007, wa, 19261116, 7685033
rec-615-dup-4, jayden, glsas, 250, warrego cicuit, sec 202, frankston, 6201, qld, 19640219, 6764035
rec-1558-org, cooper, rushforth, 6, tanderra crescent, torquay, rothwell, 2115, nsw, 19900914, 9558215
rec-1629-dup-0, maczkowiack, finn, 32, oxley street, bulliacs treet, wantinra, 2196, nt, 19101031, 4732796
rec-176-org, yasmin, quilliam, 45, mcculloch street, brackengrae, hurstbridge, 5107, sa, 19991207, 5083417
rec-1269-org, pearson, koopman, 2595, hagelthorn street, grammar school, petersham, 2009, nsw, 19730624, 7232132
rec-26-org, , white, 6, curlewis crescent, emu hill, upwey, 2460, qld, 19130119, 7900611
rec-164-org, lucas, , 177, maloney street, dalkeith cottage, craigmore, 3595, vic, 19111207, 3698504
rec-1011-dup-2, sophie, bullock, 7, boolee street, , port fairy, 6076, sa, 19510426, 3859714
rec-197-dup-4, graice, morriwon, 66, quinlivan crescent, , caulfield north, 4102, vic, 19460909, 3999669
rec-1931-org, aimee, trzcinski, 117, jacobs street, blue hills, frankston, 2198, nsw, 19280418, 8941279
rec-1387-dup-0, , kempton, 8, homburg street, yellow dam, blackotwn, 3122, vic, 19021108, 8283089
rec-638-dup-2, jinni, onglrey, 5, , mt stirt, coombabah, 6007, vic, 19200511, 1805536
rec-1637-org, louis, zierholz, 6, manifold place, beltrasna angus stud, barrack heights, 5520, vic, 19661015, 7022760
rec-73-dup-1, blak, aldous, 4, yambina crescent, nort hdara, west perth, 3805, nsw, 19811017, 2067414
rec-459-dup-3, georgia, pettigrove, 5, sinclair street, , prairie, 2478, nsw, 19231019, 9695933
rec-1983-dup-2, talia, olivefi, 72, ankaa place, westlkeigh, mosman, 3311, qld, 19020831, 8405432
rec-820-org, toby, mason, 71, smyth place, hartley st school, redhead, 2212, qld, 19971021, 9080629
rec-73-dup-0, jessica, aldoud, 4, yambina crescent, northd ara, brunswci k heads, 3805, nsw, 19811017, 2067414
rec-745-org, kyle, matthews, 5, tristania street, lindis faime, lower templestowe, 3351, qld, 19930618, 9797918
rec-844-org, caresse, lyden, 13, nemarang crescent, sunnyspot farm, nunawading, 3199, sa, 19250803, 3017029
rec-6-dup-3, kayne, gillard, 168, bursaria street, , leeton, 2621, nsw, 19340427, 8329801
rec-957-dup-1, caitlin, gallirhir, 42, lanley square, cashbaxr, rochedale south, 2790, sa, 19621226, 3809831
rec-1594-org, leo, robson, 13, nullagine street, , ingham, 3840, vic, 19560910, 7184177
rec-1223-dup-0, ashlie, herbetr, 14, spensley place, baptist retirement, whalan, 3978, sa, 19530521, 6463138
rec-508-dup-0, damny, petersen, 12, owen dixon drive, reg simpob court, minto, 3029, wa, 19441022, 6090944
rec-793-org, nicholas, lovelock, 8, collingridge street, rooganore, ardeer, 2756, act, 19911014, 8010826
rec-748-dup-0, zarran, fenwikc, , thom crescent, wallendoon station, mount evelyn, 6163, tas, 19001007, 4000010
rec-1432-org, griffin, hannett, 13, andrews street, booroondoo north, craigmore, 6009, nsw, 19290315, 9735493
rec-289-dup-3, ainslye, blake, 60, endeavour street, sheep station, redhesd, 7015, qld, 19860920, 1261880
rec-784-dup-1, bianca, matthwes, 5, wentwort h avenue, mt pleasant, toowoomba, 3585, nsw, 19140128, 9714560
rec-1857-dup-2, michaela, thrussell, 27, markell place, , frenchs forest, 6728, qld, 19250608, 1947368
rec-1548-dup-0, jack, brock, 45, duhig place, , boyaunp, 2484, nsw, 19800422, 8460078
rec-279-dup-1, alia, dobrzycki, 3, brittlebank circuit, yarrabmah, loganlea, 2709, vic, 19960130, 4588807
rec-395-org, olivia, green, 47, mugga way, dunoon (cnr camp r road, avenell heights, 6148, vic, 19051029, 6438790
rec-1172-org, takeisha, kaufman, , holman street, mclean vlge, cooroy, 2229, vic, 19970116, 5410937
rec-1717-dup-1, teneille, lamprey, 23, forrest place, terra nostra, baysware north, 4160, vic, 19281101, 9687938
rec-491-dup-0, eliza, runfle, 19, warabin crescent, east oad, mermaid waters, 2644, nsw, 19480101, 3405386
rec-680-org, chelsie, kearnes, 109, schomburgk street, glenveagh, dianella, 5573, vic, 19350421, 7712196
rec-834-dup-1, rhys, schuetz, 122, howarth place, villa 19, keysborough, 2024, vic, 19440909, 5276446
rec-1872-org, owen, dudley, 16, shumack street, shallow crossing, logan, 2166, sa, 19550402, 2640696
rec-530-org, jack, facci, 37, packer street, somerton park, belrose, 3806, sa, 19960816, 1697247
rec-1403-dup-3, mikaela, white, 19, anzacpark, , blair athol, 4557, nsw, 19811017, 4853274
rec-587-org, zac, passalacqua, 67, durham place, bexley, ashwood, 2222, nsw, 19890206, 1082732
rec-256-dup-4, , tadege, 1, mcinnes street, , scarborough, 2870, nsw, 19001013, 3817644
rec-1513-dup-1, anita, brock, 168, canaway place, rosetta zillage, mount warren park, 2049, qld, 19540610, 4746605
rec-1201-dup-0, tommi-lee, tiut, 45, vincent place, aranmor, orchard h ills, 7250, tas, 19200805, 1237681
rec-1736-dup-0, jaggah, waller, 26, hayfiel vlge, murray crescent, ferryden park, 2015, nsw, 19240709, 9945221
rec-1977-org, jack, coleman, 39, parkin street, tara park, tarragindi, 4226, qld, 19280820, 1254211
rec-1232-dup-4, connor, rawlings, 70, , oxf ord, kuraby, 4216, qld, 19330925, 2468428
rec-713-org, sarah, gukulurruwuy, 6, barrow place, elston, ryde, 3064, wa, 19121206, 9247927
rec-329-dup-1, abbey, hoang, 16, , robgil l farm, noble wpark, 2444, wa, 19621226, 6810521
rec-1252-dup-0, grace, george, 1, hopegoodplace, willow lmdge, bonython, 2550, nxw, 19200909, 7396495
rec-410-org, jordan, ryan, 16, carnegie crescent, tahmoor, millbrook, 6004, vic, 19900903, 2479030
rec-1708-dup-3, reece, miels, 31, woronora street, wandearah, leslir vale, 3110, nsw, 19410117, 4643316
rec-1981-org, chloe, crosthwaite, 42, ashkanasy crescent, rosedale, canterbury, 4215, nsw, 19550722, 8848058
rec-456-dup-2, joshua, green, 17, lypiatt, maddock place, edgecliff, 6244, qld, , 4331979
rec-1662-dup-1, daniel, rees, 1, livingston avenue, st francis room, mooroolbark, 3977, qld, 19830926, 8979554
rec-1142-org, , webb, 10, barber crescent, gundaline, eleebana, 3741, nsw, 19281205, 5814003
rec-1672-dup-1, jamse, trevan, 40, cumpston place, pacific palms caravn park, capetree, 3350, qld, 19620905, 3977077
rec-270-org, gemma, kopetow, 21, morgan crescent, laane coree, largs north, 2478, nsw, 19461104, 3397501
rec-685-org, connor, grosser, 16, herschell circuit, cladagh cottage, denhams beach, 3083, qld, 19230612, 5253252
rec-278-org, helena, ebert, 21, garratt street, braeburn, aspley, 2024, vic, 19710327, 2510937
rec-48-dup-0, riley, iacopetta, 21, girdlestone circuit, , yackandandah, 3797, qld, 19660915, 1021033
rec-788-dup-3, charlotte, glass, 3, sculpto r street, green far m mates, hahndorf, 2581, qld, 19510713, 3792276
rec-816-dup-2, caleb, hage, 34, mcdermottstreet, the will ows, yamba, 4360, sct, 19110405, 5267640
rec-847-org, abby, toseland, 55, haines street, hilldale, mosman, 2877, sa, 19100830, 4439847
rec-1379-dup-1, olivee, sal, 25, mcmillan erscent, hallsof residence monash university, coffs harbour, 7310, qld, 19311218, 7369494
rec-1332-dup-0, cooepr, cadwalwlader, 48, mckillop circuit, ohio station, kellyville, 4175, vic, 19560918, 9773620
rec-1276-org, anastasia, green, , erindale drive, villa 102, portarlington, 2285, nsw, 19720728, 3163826
rec-738-dup-1, rachel, , 17, hilder street, berowra, palmerston, 4740, nsw, 19550530, 6410415
rec-960-dup-3, ne ville, jack, 21, fihellystreet, villa 2, st lucia, 3108, wa, 19781123, 1955388
rec-1131-dup-0, lauren, heenan, 15, warland place, belebe, st clair, 3630, sa, 19490630, 2210907
rec-1389-dup-0, john-paul, binns, 69, brand street, , mawson, 4012, nsw, 19070612, 9026975
rec-314-org, harrison, campain, 34, ossa place, , mooroolbark, 6155, vic, 19870409, 4394472
rec-941-dup-3, cobuy, berry, , agnewstreet, , cremorne, 3088, vic, 19570701, 1390881
rec-1690-org, thomas, white, 706, monaro crescent, birrabilla, point lonsdale, 2088, wa, 19310818, 5855559
rec-1600-dup-3, tahlia, vacchiani, , newland street, tahmoor, blackbutt, 2304, qld, 19041007, 5476244
rec-1984-org, mitchell, , 5, legge street, sec 552, campbellfield, 2761, , 19850131, 3318920
rec-493-org, callum, glossop, 74, ratcliffe crescent, rowethorpe, st kilda east, 6156, wa, 19851219, 1406566
rec-1548-dup-2, , brokc, 1, duhig place, , boynaup, 2488, nsw, 19800422, 8460078
rec-479-dup-1, natalee, coleman, 293, minns place, , waterman, 3910, vic, 19120405, 3646292
rec-944-org, cooper, coxon, 8, downard street, homewood, laanecoorie, 3128, sa, 19070923, 5430172
rec-1584-dup-0, patrick, dargavlile, 18, cerutty crescent, rosedale, st luca, 3364, nsw, 19770925, 5982994
rec-221-org, bailey, bevis, 13, moorhouse street, , hawthorn, 3220, nsw, 19840317, 9030562
rec-463-org, kyle, rothe, 296, tipping place, rosetta village, mittagong, 2203, nsw, 19520102, 4930237
rec-1207-dup-3, joshua, kenneialy, 585, bardolph sgreet, gardebest, killlara, 2500, wa, 19880210, 2571059
rec-748-org, zarran, jiang, 113, thom crescent, wallendoon station, mount evelyn, 6163, tas, 19001007, 4000010
rec-205-org, lachlan, thorpe, 26, blinkhorn place, geekabee, cordeaux heights, 2257, qld, 19220128, 5584987
rec-907-org, laura, braunack, 87, durville crescent, parkmoor, graceville, 2536, nsw, 19550419, 6978084
rec-177-dup-1, joshua, parr, 63, , , bungwahl, 6251, vic, 19950525, 7710315
rec-1995-dup-1, george, ferrar, , ballumbir street, richmeadows, highgtae, 4558, nsw, 19510224, 8456781
rec-1035-org, jaiden, rollins, 48, rossarden street, tulgeywood, balwyn north, 2224, nt, 19280722, 7626396
rec-1818-org, aidan, nguyen, 10, mackenzie street, port hedland regional hospital, camperdown, 2573, nsw, , 3707777
rec-104-org, benjamin, carbone, 18, wattle street, arthella, orange, 3550, vic, 19050820, 3677127
rec-1900-org, caresse, thost, 2, schlich street, wildefell, tahmoor, 4121, nsw, 19200424, 1155162
rec-1813-org, oliver, green, 22, fisken crescent, brackengrae, camp hill, 2207, qld, 19500515, 3509865
rec-662-dup-3, andrew, warneke, 56, namadgi circuit, carragarra, dalby, 3000, nsw, 19140410, 5449129
rec-816-org, caleb, hage, 34, mcdermott street, dallyn, yamba, 4350, act, 19110405, 5267640
rec-148-dup-0, jordsn, lanyon, 287, , , mona vale, 6230, qld, 19161215, 9181688
rec-1017-org, georgia, blake, 7, huntly, bristin, jesmond, 0830, wa, 19470129, 4756378
rec-1953-dup-2, joel, ryamn, 26, lance hill avenue, cameroo, forest hill, 3070, nsw, 19320239, 7563426
rec-567-org, isabella, shandley, 57, fincham crescent, wilga, thebarton, 2642, nsw, 19520602, 2401777
rec-1022-dup-3, jackson, christo, 840, fowles street, mou ntveiw, burleig heads, 2830, sa, 19830807, 2932837
rec-628-org, cambell, de la cruz, 373, wirraway crescent, boxgrove, balaklava, 2111, nsw, 19870911, 4131610
rec-1657-dup-0, olivia, hobson, 78, louis loder street, summitc ottage, kaleen, 4870, nsw, 19760812, 4535695
rec-35-dup-0, chloe, arneil, 113, pullen sreet, blue hills, belmlnt, 4883, nsw, 19951224, 4389592
rec-1671-dup-2, olivia, shepherd, 39, burnage place, rowethorpe, winstonthills, 3183, nsw, 19320907, 5731308
rec-641-dup-3, anthony, coulson, 2, clarkso nstreet, cadogan, burrell creek, 3094, vic, 19380218, 4284362
rec-90-dup-1, dylan, nguyen, 10, mackey lace, cypress garden, tyalgum, 2640, vic, 19580111, 4147733
rec-503-dup-0, brooke, ryan, 46, hodgson crescent, karalta park, sale, 3055, nsw, 19830207, 7996851
rec-656-dup-0, danielle, dent, 12, kootara crescent, cave hill creek, wanniassa, 4220, wa, 19530118, 3310083
rec-629-dup-2, tara, , 320, winter street, yengola, wannero, 3153, nsw, 19460615, 3244945
rec-318-dup-0, bryce, , 16, meldrum street, rp 155232, arana hills, 3128, nsw, 19440613, 4164990
rec-1105-dup-1, oshaughnessy, bailez, 19, araluen street, barclay downs, corlaville, 2114, qld, 19131103, 4312580
rec-1478-dup-0, nicolas, fogg, , safari ldoge, wilshire street, lemongrove, 2011, wa, 19901127, 3325932
rec-1678-dup-0, thorpe, makayla, 15, macdonne ll street, yakilli park, kogarah, 3450, qld, 19440116, 1754223
rec-1668-dup-0, lock, emmerson, 5, burnie s treet, gordale, thursdaq iland, 3174, vic, 19211129, 3901477
rec-293-dup-2, samule, voivodich, 43, manton p lace, brentwoo d vlge, buddan, 4218, nsw, 19820724, 2733496
rec-1708-dup-0, madisno, miels, 75, woronora street, wandearah, leslie vale, 3101, nsw, 19770216, 4643316
rec-1112-org, jessica, canton, 31, canopus crescent, macarthur place, peregian beach, 4670, vic, 19840428, 2398287
rec-1741-org, finn, garcia, 12, yumba avenue, highpoint, toogoom, 7322, wa, 19640105, 4449917
rec-289-dup-2, ainsley, blake, 60, endeavour street, sheep station, redheda, 7015, qld, 19860920, 1261880
rec-128-dup-0, jack, clapham, 121, hadleigh circuit, school residence, somertoncpark, 2714, qld, 19960523, 1214270
rec-1322-dup-2, finlay, white, 15, goodwin street, , salisbury heights, 4228, qdl, 19560628, 1233871
rec-1805-org, connor, de angelis, 31, pambula street, springdale, st peters, 2640, vic, 19720629, 8260585
rec-1252-org, grace, george, 1, hopegood place, willow lodge, mill park, 3175, nsw, 19200909, 7396495
rec-482-dup-0, amber, frah, 5, solomon crescent, stoney creek, leichhardt, 2507, vic, 19180701, 3134475
rec-1725-dup-1, mitchell, richmond, 38, , wentworth house, , 6148, nsw, 19110605, 4392610
rec-568-dup-0, tate, hingston, 159, oxley street, wylarah, kurri kurri, 5040, nsw, 19680521, 1955716
rec-361-dup-1, shaun, mccarthy, 3, alfred hilbl drive, hold fas t shores, mortlake, 2032, wa, 19630818, 6220857
rec-959-dup-2, brooke, wyllie, 40, rumkerlace, huntington, marrara, 4650, vic, , 4282147
rec-635-org, jacob, stoneman, 53, balsillie crescent, emuvale, bilbul, 4226, wa, 19920924, 1597681
rec-1103-dup-0, indiana, goonan, 15, sparkes kclose, corinella glen, carnegie, 3135, nsw, 19610313, 9556041
rec-897-dup-0, noah, weavekll, 64, bromell circuit, evesto n park, new town, 3934, tas, 19980505, 7187948
rec-362-dup-0, anika, spicer, 3, melrose drive, rmbe 770, view avnk, 2067, nsw, 19861012, 1434508
rec-1580-org, blake, fitzpatrick, 20, allan street, cedar oaks, cowra, 2257, wa, 19121117, 2439353
rec-1481-dup-0, olivia, cecotti, 4, dobell circuit, , cabramatta, 6153, vic, 19580919, 6701777
rec-1770-dup-1, beua, chandler, 10, fox place, , burwood, 4810, tas, 19180422, 4212098
rec-1566-dup-0, harry, clarke, 16, hyndes crescent, royal brisbane hospital, homebush, 4805, nss, 19971021, 6391399
rec-1904-dup-1, cameron, bisho, 1, chillagoe street, edith hall, numerlala, 6152, sa, 19290325, 8928429
rec-411-dup-0, jamie, matthews, 8, , , craigmore, 3687, nsw, 19410506, 3285602
rec-1557-org, dante, longo, 36, rumker place, weeroona, ormond, 6058, vic, 19980220, 6540789
rec-1788-dup-0, aley, gibb, 20, burdekinravenue, blueberry, deniliquin, 2046, act, 19130303, 4379286
rec-1315-org, lachlan, joannou, 40, woodger place, meilene retirement, mayfield, 3023, qld, 19770813, 2419080
rec-1660-org, ellie, campbell, 37, douglas place, port hedland regional hospital, corio, 7008, wa, 19380331, 4597845
rec-1076-dup-0, sarah, clarke, 37, kellewayavenue, allandale, marleston, 6014, qld, 19140908, 9081739
rec-1610-dup-3, sian, , 3, ashkanasy crescent, miowra, sylvania, 5042, nsw, 19510904, 3279804
rec-839-org, charles, leane, 18, mentha place, colooli village, keysborough, 5211, vic, 19870107, 8426799
rec-782-dup-0, jessica, petersen, 72, springvale drive, , toowoomba, 2905, nsw, 19200108, 5526479
rec-47-org, teaha, binns, 26, castley circuit, warrambucca garden, rokeby, 3816, nsw, 19760420, 1129369
rec-1808-dup-0, , ryan, 11, newman morris circuit, rsde 302, stephens, 3011, qld, , 2290010
